공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적(㎡),공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
하서재 어린이공원(서재지구 76호),어린이공원,,,,,2322,,고무칩포장+조합놀이대+흔들놀이,,,수목보호덮개+수목보호받침틀+우수관+집수정,2005-01-05,경기도 평택시청,031-8024-4247,2022-05-31
한방 어린이공원,어린이공원,,,,,1483,마라톤운동기+어깨근육풀기+상체근육풀기+온몸들어올리기+온몸역기내리기+온몸허리돌리기,그네+모래포장+조합놀이대+흔들놀이,,,PE 빗물받이+맹암거(간선)+맹암거(지선)+우수관+집수정+측구수로관+횡단배수로,1996-11-13,경기도 평택시청,031-8024-4247,2022-05-31
합정 어린이공원,어린이공원,,,,,1516,옆파도타기+온몸근육풀기+온몸허리돌리기,고무칩포장+그네+조합놀이대+흔들놀이,,,부엉이가족+스틸그레이팅+스틸그레이팅 받침+우수관+우수배수+자연석쌓기+집수정+횡단배수로,1993-12-03,경기도 평택시청,031-8024-4247,2022-05-31
합정새롬 어린이공원,어린이공원,,,,,1500,,,,,,1988-01-08,경기도 평택시청,031-8024-4247,2022-05-31
합정푸른 어린이공원(폐지),어린이공원,,,,,1500,다리뻗치기+마라톤운동기+옆파도타기+온몸노젓기+온몸허리돌리기+운동장+철봉(3인용)+하늘걷기,모래포장+조합놀이대+흔들놀이,,,맹암거(간선)+맹암거(지선)+우수관+집수정,1988-01-08,경기도 평택시청,031-8024-4247,2022-05-31
향촌 어린이공원,어린이공원,,,,,1525,등허리지압기+온몸허리돌리기+하늘걷기,고무칩포장+그네+그네보호대+모래포장+조합놀이대+하늘과자연의 소리+흔들놀이,화장실,,조형물옹벽+집수정,1992-03-13,경기도 평택시청,031-8024-4247,2022-05-31
화경 어린이공원,어린이공원,,,,,1500,마라톤운동기+배드민턴대+배드민턴장+온몸근육풀기+온몸노젓기+온몸허리돌리기+철봉+하늘걷기,그네+그네보호대+모래포장+조합놀이대+흔들놀이,,,PE 빗물받이+맹암거(간선)+맹암거(지선)+스틸그레이팅+우수관+자연석쌓기+집수정+측구수로관,1996-11-13,경기도 평택시청,031-8024-4247,2022-05-31
용죽 역사공원(용죽지구),역사공원,,,,,36140.4,,강아지흔들놀이대+고양이흔들놀이대+그네놀이대+놀이시설 경계+양흔들놀이대+조합놀이대2,자전거보관대+화장실,,U형측구+배수관+오수관(PVC PIPE)+오수맨홀+집수정+판넬식옹벽,2010-11-24,경기도 평택시청,031-8024-4247,2022-05-31
원효대사 역사공원,역사공원,,,,,7131,,,,,,2016-02-29,경기도 평택시청,031-8024-4247,2022-05-31
노와이주단지 체육공원(노와지구),체육공원,,,,,18000.6,등허리지압기+배드민턴지주대+옆파도타기+온몸근육풀기+온몸노젓기+온몸역기올리기+온몸허리돌리기+운동장+하늘걷기,,음수전+화장실,,상수관+스탠드+우수관+원심력사각수로관+유공관+자연석쌓기+잔디수로+제수변+집수정+측구수로관,2008-10-23,경기도 평택시청,031-8024-4247,2022-05-31
교포2리 마을쉼터,기타,,,,,1650,고무매트포장+어깨근육풀기+온몸허리돌리기+테니스 네트대+테니스장+하늘걷기,,음수대,,맹암거(간선)+맹암거(지선)+배수로+용수관+우수관+자연석쌓기+집수정+테니스 연습옹벽,,경기도 평택시청,031-8024-4247,2022-05-31
교포3리 마을쉼터,기타,,,,,1200,마라톤운동기+온몸근육풀기+온몸허리돌리기,,,,기존 배수관(천공)+맹암거+배수관+원형수로관+집수정,,경기도 평택시청,031-8024-4247,2022-05-31
금곡5리 쉼터,기타,,,,,4860,등허리지압기+어깨근육풀기+온몸역기내리기+온몸허리돌리기+하늘걷기+훌라허리돌리기,,,,,,경기도 평택시청,031-8024-4247,2022-05-31
길음1리 마을쉼터,기타,,,,,1147,등허리지압기+어깨근육풀기+온몸근육풀기+온몸허리돌리기+하늘걷기,흔들놀이,,,배수로+벤치플륨관 +수목보호덮개+스틸그레이팅+원심력수로관+집수정+트랜치+흉관,,경기도 평택시청,031-8024-4247,2022-05-31
동일 어린이공원,어린이공원,,,,,2411,어깨근육풀기+온몸허리돌리기+하늘걷기,고무매트포장+그네+그네보호대+등반및사다리놀이대+모래포장+시소+조합놀이대,,,PE 빗물받이+맹암거(간선)+맹암거(지선)+산마루측구+우수관+집수정+측구수로관,1994-01-11,경기도 평택시청,031-8024-4247,2022-05-31
뒷동산 어린이공원(소사벌택지 5호),어린이공원,,,,,1874,스트레칭로라+크로스컨트리+트윈트위스트,고무칩포장+그네+그네보호대+시소(2인용)+조합놀이대+흔들놀이,,,우수관로(PVC이중벽관)+원형수로관+집수정,2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
롯데인벤스 어린이공원,어린이공원,,,,,1547,다리근육풀기+양팔줄당기기+어깨근육풀기+옆파도타기+오금펴기+온몸노젓기+온몸허리돌리기+하늘걷기,고무칩포장+조합놀이대,,,수목보호대+조형동상+집수정,2005-08-29,경기도 평택시청,031-8024-4247,2022-05-31
모산골 어린이공원(동삭2지구),어린이공원,,,,,1864,,,,,,2013-05-08,경기도 평택시청,031-8024-4247,2022-05-31
모험 어린이공원(소사벌택지 4호),어린이공원,,,,,1529,마라톤운동기+온몸근육풀기+윗몸일으키기,고무칩포장+모래깔기+모래놀이탁자+스프링시소+조합놀이대+흔들놀이,,,우수관로+원형수로관+육가+집수정,2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
무동 어린이공원(소사2지구),어린이공원,,,,,2309,,,,,,2011-07-14,경기도 평택시청,031-8024-4247,2022-05-31
무지개 어린이공원,어린이공원,,,,,1696,,고무칩포장+조합놀이대+흔들놀이,화장실,,맹암거+무지개조형물동산+배수관+자연석쌓기+집수정뚜껑+트랜치,1990-06-15,경기도 평택시청,031-8024-4247,2022-05-31
문화촌 어린이공원,어린이공원,,,,,1713,등허리지압기+배드민턴대+배드민턴장+온몸허리돌리기+하늘걷기,고무칩포장+그네+그네보호대+모래포장+시소+흔들놀이,음수전+화장실,,맹암거(간선)+맹암거(지선)+연결관+집수정+측구수로,1994-01-11,경기도 평택시청,031-8024-4247,2022-05-31
물결 어린이공원(소사벌택지 6호),어린이공원,,,,,1906.4,롤링웨이스트(일반형)+스텝싸이클+체어웨이트,고무칩포장+조합놀이대+흔들놀이,,,우수관로(PVC이중벽관)+집수정+측구수로관(포장용),2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
물방울(동부84호) 어린이공원,어린이공원,,,,,2076,,,,,,2008-05-13,경기도 평택시청,031-8024-4247,2022-05-31
물장구 어린이공원(소사벌택지 10호),어린이공원,,,,,2164,,고무칩포장+물놀이대+물놀이장설비+물조합놀이대+우산워터드롭+워터샤워+흔들놀이,음수대,,상수관로+수목보호대+우수관로+원형수로관+집수정,2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
미로 어린이공원(서재지구 79호),어린이공원,,,,,1547,등허리지압기+마라톤운동기+온몸노젓기+온몸역기올리기+온몸허리돌리기,고무칩포장+미로찾기+시소+조합놀이대+체력단련대+흔들놀이,,,맹암거+우수관+집수정,2005-01-05,경기도 평택시청,031-8024-4247,2022-05-31
미리내 어린이공원(지제세교지구),어린이공원,,,,,2053,,,,,,2013-09-03,경기도 평택시청,031-8024-4247,2022-05-31
바다 어린이공원(현촌지구),어린이공원,,,,,1934.9,마라톤운동기+어깨근육풀기+온몸허리돌리기,고무칩포장+그네+그네보호대+조합놀이대,,,트랜치,2010-09-24,경기도 평택시청,031-8024-4247,2022-05-31
배꽃 어린이공원(소사2지구),어린이공원,,,,,1507,,,,,,2011-07-14,경기도 평택시청,031-8024-4247,2022-05-31
배미 어린이공원,어린이공원,,,,,5195,고무칩포장+마라톤운동기+온몸노젓기+온몸역기올리기+온몸허리돌리기,고무칩포장+조합놀이대+흔들놀이,,,공사 기념비+수목보호덮개+트랜치,2005-01-04,경기도 평택시청,031-8024-4247,2022-05-31
비전 어린이공원,어린이공원,,,,,2067,게이트볼장+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,,양면음수전,,배수로용 집수정+집수정,1990-04-12,경기도 평택시청,031-8024-4247,2022-05-31
사랑방 어린이공원(용죽지구),어린이공원,,,,,2781,오금펴기운동+온몸근육운동+하늘걷기운동+허리돌리기운동,강아지흔들놀이대+고양이흔들놀이대+그네놀이대+놀이시설 경계+양흔들놀이대+조합놀이대4,,,배수관+집수정,2010-11-24,경기도 평택시청,031-8024-4247,2022-05-31
삼각 어린이공원,어린이공원,,,,,1723,마라톤운동기+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+시소+조합놀이대,,,수목보호판+집수정,1999-03-19,경기도 평택시청,031-8024-4247,2022-05-31
상가 어린이공원,어린이공원,,,,,1483,등허리지압기+어깨근육풀기+옆파도타기+온몸허리돌리기+하늘걷기,고무칩포장+그네+그네보호대+모래포장+시소+조합놀이대+흔들놀이,화장실,,맹암거(간선)+맹암거(지선)+수목보호대+수목보호홀덮개+우수관+집수정,1992-03-13,경기도 평택시청,031-8024-4247,2022-05-31
상서재 어린이공원(서재지구 75호),어린이공원,,,,,2107,마라톤운동기+온몸근육풀기+온몸역기올리기+온몸허리돌리기,고무칩(적색)+그네+그네보호대+시소+조합놀이대+회전놀이대+흔들놀이,,,수목보호받침틀+우수관+집수정,2005-01-05,경기도 평택시청,031-8024-4247,2022-05-31
새터말 어린이공원,어린이공원,,,,,1694,마라톤운동기+옆파도타기+온몸역기올리기+온몸허리돌리기+하늘걷기,모래포장+조합놀이대+흔들놀이,,,맹암거(간선)+맹암거(지선)+우수관+집수정,1994-04-04,경기도 평택시청,031-8024-4247,2022-05-31
새한 어린이공원,어린이공원,,,,,2257,마라톤운동기+배드민턴대+배드민턴장+옆파도타기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+조합놀이대(철거)+흔들놀이,화장실,,소화전+집수정,1994-01-11,경기도 평택시청,031-8024-4247,2022-05-31
색동(제1호) 어린이공원(영신지구),어린이공원,,,,,2681,,,,,,2010-01-29,경기도 평택시청,031-8024-4247,2022-05-31
샛별 어린이공원(서재지구 78호),어린이공원,,,,,2322,온몸노젓기+온몸역기올리기+온몸허리돌리기,고무칩(적색)+시소+조합놀이대+체력단련대+회전놀이대+흔들놀이,,,맹암거+수목틀경계석 설치+우수관+집수정,2005-01-05,경기도 평택시청,031-8024-4247,2022-05-31
성동 어린이공원,어린이공원,,,,,2210,어깨근육풀기+온몸역기내리기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+조합놀이대+흔들놀이,음수전,,산마루측구+우수관+원형수로관+자연석쌓기+집수정,1989-08-30,경기도 평택시청,031-8024-4247,2022-05-31
소사1 어린이공원(소사지구),어린이공원,,,,,1480,,그네+시소+조합놀이대+탄성고무칩포장,,,,2005-05-09,경기도 평택시청,031-8024-4247,2022-05-31
소사뜰 어린이공원(소사2지구),어린이공원,,,,,2754,,,,,,2011-07-14,경기도 평택시청,031-8024-4247,2022-05-31
소사벌 어린이공원,어린이공원,,,,,2638.6,옆파도타기+온몸근육풀기+온몸노젓기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래테이블+모래포장+조합놀이대+흔들놀이,,,맹암거(간선)+맹암거(지선)+배수관+벤치플륨관+자연석쌓기+집수정,1994-01-11,경기도 평택시청,031-8024-4247,2022-05-31
송화 어린이공원,어린이공원,,,,,1558,마라톤운동기+옆파도타기+온몸근육풀기+온몸허리돌리기+윗몸일으키기+하늘걷기,모래포장+시소+조합놀이대,,,맹암거(간선)+맹암거(지선)+배수관+벤치플륨관+집수정,1999-03-19,경기도 평택시청,031-8024-4247,2022-05-31
숲속 어린이공원(소사벌택지 1호),어린이공원,,,,,4115,다리뻗치기+등허리지압기+배드민턴장+배드민턴지주대+옆파도타기+하늘걷기,개미터널+고무칩포장+그네+그네보호대+미끄럼틀+시소+흔들놀이,,,우수관로+원형수로관+집수정,2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
신대쌈지 어린이공원,어린이공원,,,,,2129,어깨근육풀기+옆파도타기+온몸역기내리기+온몸허리돌리기+족구장+족구지주+하늘걷기,고무칩포장+조합놀이대+흔들놀이,,,맹암거(간선)+맹암거(지선)+빗물받이뚜겅+우수관+측구수로관+트렌치뚜껑,2016-02-29,경기도 평택시청,031-8024-4247,2022-05-31
신작 어린이공원,어린이공원,,,,,2031,다리근육풀기+등허리지압기+옆파도타기+온몸근육풀기+온몸허리돌리기+하늘걷기,그네+그네보호대+모래포장+시소+조합놀이대+흔들놀이,음수전,,공원기둥+집수정,1993-12-03,경기도 평택시청,031-8024-4247,2022-05-31
안송 근린공원(안중송담지구),근린공원,,,,,11642,등허리지압기+온몸근육풀기+온몸노젓기+온몸역기내리기+온몸역기올리기+윗몸일으키기+하늘걷기+허벅지근육풀기,고무매트포장+조합놀이대+회전놀이대+흔들놀이,,,옹벽+트랜치,2006-02-06,경기도 평택시청,031-8024-4247,2022-05-31
안중 근린공원(안중지구 택지개발),근린공원,,,,,11016.2,3단 다리올리기+3단 철봉+3단건너기+게이트볼 컨테이너+게이트볼장+구름다리+다리근육풀기+배드민턴 네트대+온몸근육풀기+온몸허리돌리기+윗몸일으키기+지압길 포장+평균대+평행봉+하늘걷기,,음수전+화장실,,4각 오수 맨홀뚜껑+오수맨홀+우수맨홀+집수정+트랜치+화장실집수정,1995-05-02,경기도 평택시청,031-8024-4247,2022-05-31
여술 근린공원(포승공단),근린공원,,,,,40559.3,농구대+다리뻗치기+등허리지압기+땅고르개+링 매달리기+미니축구대+보조골대+사다리오르기+어깨근육풀기+어깨당기기+온몸근육풀기+온몸노젓기+온몸역기내리기+온몸허리돌리기+윗몸일으키기+점수판+족구대+족구장+축구대+축구장+풋살장+하늘걷기,그네+그네보호대+모래포장+조합놀이대,자전거보관대+화장실,,족구장 트랜치+집수정+트랜치,2000-09-27,경기도 평택시청,031-8024-4247,2022-05-31
개나리 어린이공원,어린이공원,,,,,1999,,고무매트포장+그네+그네보호대,화장실,,집수정,1992-03-13,경기도 평택시청,031-8024-4247,2022-05-31
거꾸로 어린이공원(지제세교지구),어린이공원,,,,,6172,,,,,,2013-09-03,경기도 평택시청,031-8024-4247,2022-05-31
경남아너스빌 어린이공원,어린이공원,,,,,1625,다리뻗치기+온몸노젓기+온몸허리돌리기+윗몸일으키기,놀이집+조합놀이대+탄성고무칩포장+흔들놀이,,,U형측구+자연석쌓기+집수정,2016-02-29,경기도 평택시청,031-8024-4247,2022-05-31
골목길 어린이공원(용죽지구),어린이공원,,,,,1815.4,옆파도운동+오금펴기운동+온몸근육운동+하늘걷기운동,강아지흔들놀이대+고양이흔들놀이대+그네놀이대+놀이시설 경계+양흔들놀이대+조합놀이대3,,,PE 연결관+PE 집수정+배수관+집수정,2010-11-24,경기도 평택시청,031-8024-4247,2022-05-31
그린 어린이공원(소사벌택지 11호),어린이공원,,,,,1644.3,체어웨이트+크로스컨트리+트윈트위스트,고무칩포장+그네+그네보호대+조합놀이대+흔들놀이,,,우수관로+원형수로관+집수정,2007-11-07,경기도 평택시청,031-8024-4247,2022-05-31
